Feature,Pearson,Spearman,Kendall,MutualInfo,RF_Importance,Lasso_Coef,RFE_Rank
Psych_Independent_Efficiency,0.07236978315338309,0.0620812003445819,0.04406717840090645,0.0,0.005416978910877696,0.02701146215668486,29
hint_reading_duration,0.0721714672565542,0.07645302882071757,0.054305823333496595,0.0,0.0034565435219122424,0.0009822172134725598,46
hesitation_penalty,0.06737771823391603,0.05201014242894794,0.042935895165487396,0.005498436435245058,0.01622769676868017,9.760680252538037e-08,56
boldness_score,0.06395595074304894,0.03582332486500542,0.025391834578201985,0.11943424637033351,0.0009494563458807642,2.2873739236341203e-10,60
stubborn_failure_magnitude,0.06094176331184034,0.1055613701265686,0.08610799332446539,0.0,0.011123848242835657,1.1018208682336058e-07,48
reckless_action_index,0.06033038768342568,0.05291013850608397,0.04053430511048832,0.012189574946748216,0.002298546644084307,0.014899916029186402,21
apathy_speed,0.05812801028727155,0.04711081375746928,0.03835913145595138,0.0,0.04065449005502871,0.003443678847860228,8
Comp_GBA_DS_Anchored,0.05772676264171351,0.07207865127368625,0.050913879344185474,0.012188251405362394,0.02381500803574908,0.0,7
inter_hint_x_skip,0.05753283125566399,0.05414764950897362,0.04530794378153852,0.03934046657456358,0.020904824792234707,0.0033548369897382457,44
inter_sweet_victory,0.05437697143213937,0.04305418925926863,0.029483639272495126,0.0,0.018021062185867725,0.0,1
HighOrd_Score_x_PCADuration,0.05386085883084223,0.04206740532771065,0.030036487756884497,0.024397750201233137,0.017639141176049554,0.0,1
Psych_Learned_Helplessness,0.05133459706089393,0.052229493916177996,0.03873441466794512,0.029691260226165195,0.0078084902426625215,0.0,37
PCA_Hints,0.04905249969869438,0.07161794154441563,0.05183663218437775,0.0031919531557131897,0.0013046303785048882,0.012669273462281258,40
HighOrd_Score_x_PCAStar,0.047952479330271955,0.04102865650460247,0.03044587019335267,0.05506117749047679,0.010061123162354307,0.0,25
ratio_hint_time,0.04597991412089754,0.06118030374309763,0.04427452433315391,0.0,0.015166741184957264,0.0,1
stubbornness_index,0.0457761942845198,0.1313671149665517,0.10616701348471994,0.004653551755731122,0.020841598223095108,0.0,18
Psych_Calculated_Risk_Growth,0.04296747291232539,0.07472468589758235,0.05554369386403771,0.07974670429785524,0.019803463441560733,0.0013381577006033164,15
keypad_dominance,0.042882685910595575,0.03837332714333807,0.029350463322165492,0.0,0.009044415951527,0.0,1
PCA_Performance_Star,0.04189927485103141,0.054726094561664246,0.03849438044161642,0.0,0.012518072711137132,0.03924681683862013,1
Psych_Adaptability,0.0410813439405377,0.03579343958999116,0.02759501892978546,0.0,0.004945063383547275,0.0,2
engagement_persistence,0.03947245091047424,0.013905419975606206,0.0100802584840717,0.0,0.02151072120221315,0.0,43
star_efficiency,0.03531453134235676,0.03672972558943618,0.028763877964998692,0.0,0.006946427939013261,0.02239543190706576,12
PCA_Duration,0.03391180119786274,0.050370249652004,0.03411528876099886,0.0,0.014092113468328353,0.0,38
time_diff_end_vs_start,0.033782550555088615,0.03497799483888005,0.024537903098536488,0.02322183973406755,0.009346776863677114,0.0034034999918097233,24
contemplation_index,0.03052231370899097,0.040449861540250175,0.02834869377959409,0.0,0.0018619706783776647,0.00801360388756156,1
ratio_struggle_time,0.030161530539325663,0.030416819484585463,0.021440279279858195,0.032521470558855015,0.001375669913712752,0.014250396382152817,42
calculated_risk_taking,0.028128122339502393,0.0335733079863962,0.027923479015111358,0.0,0.0063324925217490766,2.980186266581692e-07,52
hint_effectiveness,0.027523231675457935,0.026184308257760143,0.018879713512688565,0.02382026178344354,0.005961780344231642,7.29271160423813e-07,49
starlv_x_redo,0.026130836985232404,0.03683834740796298,0.02639390282812739,0.0,0.005479819683708823,5.154824414632556e-07,47
Psych_Flow_Stamina,0.02514368516538569,0.032491574860967695,0.02328366917605467,0.04953464598433932,0.004041251330778841,0.0,3
inter_strategic_retreat,0.024914127571247884,0.03130204414010192,0.024688136955831854,0.07656523614638155,0.002204442432086506,0.005257620731513046,10
PCA_Dur_x_PCA_Hints,0.02404099918700624,0.02746239130233006,0.018798220337693253,0.009199683396657221,0.027428461786185326,0.026493112040832403,1
Psych_Impulsive_Quit,0.02320188304281104,0.06416558195082074,0.04734348548361171,0.0,0.004829525880585512,0.07399716113438234,1
HighOrd_Star_x_Effort,0.01998369307628917,0.061598459400736286,0.04370231951991421,0.021173973539531765,0.01805276114110603,3.9676694159525236e-08,58
tuas_dominance,0.019965865196569902,0.007726379791111985,0.006279089318543451,0.0,0.003190399147600102,0.0,27
carefulness_index,0.019510608399873418,0.041213236790823914,0.029871430023730237,0.0,0.009664117142167701,0.0,1
time_diff_phase3_vs_phase1,0.01913661136811457,0.025117514265434165,0.0177016573099436,0.0,0.017238767920265168,0.008527781936957727,26
hint_reliance_ratio,0.018696256212490162,0.1449541027203539,0.10336153204872069,0.013987706800558275,0.011315034887842895,0.0,31
stagnation_ratio,0.016547751945745596,0.06753975049084769,0.05041508985578874,0.0012283377282389374,0.01153512836964311,0.0,1
Psych_Adaptability_Log,0.015748531695271673,0.03591764919070905,0.02765967953755813,0.0,0.038906125131763,0.07267660560536562,1
PCA_Dur_squared,0.014932990078739035,0.022582625968935885,0.016037944129470842,0.0,0.02319833468138378,0.0,1
inter_ambition_vs_reality,0.010923984419949453,0.06577658877762096,0.04793884558555109,0.05720592304365946,0.011803239739916968,0.022731979425938038,9
Psych_Perfectionist_Drive,0.010535482772350165,0.048093817407521375,0.03402603476770343,0.024200283775690945,0.011600753714840335,0.0,36
hint_vs_skip_ratio,0.010400033479724761,0.021820804175504225,0.016541464046038675,0.0,0.01669869453836175,0.0,5
Feat_Cognitive_Waste,0.010266627931709198,0.04907149836071566,0.035014779301879774,0.0,0.021750785176670732,0.0020784223515337165,35
time_diff_max_vs_avg,0.010227860993517789,0.026846888385967087,0.018824174622433233,0.0,0.056270495988349774,0.12494160719680372,22
ratio_success_per_duration,0.009133920744604396,0.0345300593886833,0.02295115679761222,0.0,0.016158100799171734,0.03960901290235606,6
hint_dependency_gravity,0.005306499136449245,0.11981710774949571,0.09659735060504507,0.010578141279677489,0.016850363429711187,0.0,11
ratio_hint_per_star,0.00520427619530281,0.051978852844985685,0.03772366548398845,0.02044911839178276,0.01259718314395034,0.0009659793761954401,1
frustration_breakdown_ratio,0.003912831227757058,0.05364986695706717,0.044915161216450714,0.0072319951429089535,0.017812208478575592,0.01088050820526789,19
exploration_efficiency,0.003519292089957722,0.006034446556577994,0.0045546446296727125,0.0,0.011191931078543443,0.009682465434247034,23
redo_conversion_rate,0.0030197114195924047,0.006153955406961839,0.004367599121804601,0.004476378791937741,0.016537165567526255,0.003866869842172256,34
