Feature,Pearson,Spearman,Kendall,MutualInfo,RF_Importance,Lasso_Coef,RFE_Rank
learning_adaptability,0.10489282663209375,0.09169150053882748,0.06478992688357225,0.0,0.0016519419195612757,0.005667225885457658,38
delayed_gratification_hint,0.10288480917337677,0.11417730438328512,0.09032434762303548,0.034464130753672606,0.003709618034104043,0.020021942967209935,32
stubborn_failure_magnitude,0.10059309948063198,0.1339066578257388,0.10815919987131269,0.03838114030739126,0.001455867815654056,0.0005623381061418024,47
HighOrd_Score_x_PCADuration,0.1000656937517897,0.07359540044851044,0.05147683000051154,0.014278412763076176,0.012714351735337385,3.565288094469316e-08,58
Psych_Deprivation_Fixation,0.09763794056352433,0.03520950975813103,0.026377139122159374,0.0239799516217154,0.0014014301092328105,1.8352848596428131e-09,60
Psych_Calculated_Risk_Growth,0.08844387207456997,0.1285463061950507,0.09356563750943207,0.12426510915838129,0.011727568255922305,9.195489210304988e-08,54
impulsive_help_ratio,0.08833129679635716,0.09329171645402301,0.06904554474906549,0.04382714013754052,0.0018749355440594384,0.03409565392378491,17
Psych_Independent_Efficiency,0.08821189418123702,0.0880451819059911,0.061999048447811664,0.006843397489849412,0.03797028561249059,0.020284728160759206,2
PCA_Hints,0.08728564800742346,0.10990261312731643,0.07804358356712099,0.0,0.021599614573701922,0.0,3
HighOrd_Star_x_Effort,0.0862643619875145,0.04018508846527156,0.027115385611125264,0.0,0.03344036061987018,0.009126339425735494,6
Feat_Cognitive_Waste,0.08525873855576428,0.09942384024416732,0.07213098899514706,0.005353415808764694,0.015875338717715928,0.036977011832984394,1
hard_challenge_efficiency,0.08523850783793421,0.05260284901072579,0.037260701896810924,0.051451602392633244,0.02121380418900375,0.0,22
PCA_Dur_squared,0.08366135759582027,0.07532562041007136,0.0528515688924007,0.0,0.008672427197277767,0.0,1
inter_strategic_retreat,0.0808565277147224,0.0708376982674259,0.05373456738059438,0.05117701595418067,0.0017593689761357847,0.004463884223626155,23
hint_dependency_gravity,0.07893714613716575,0.1524741419532186,0.12219468843946302,0.021420185286121107,0.010349865575893607,0.0,1
Psych_Flow_Stamina,0.07650598435400172,0.0818751996942916,0.055440362909594545,0.00585683236966883,0.0139993979467103,0.0,1
calculated_risk_taking,0.07551691256046206,0.11396596138693921,0.09415196309366868,0.002515247214514016,0.027771674071885077,0.055433010898237774,24
Psych_Ego_Awareness,0.07488833884635135,0.12015534199487722,0.0871334191164904,0.006893175932773943,0.0226005511985957,0.009213466457594105,45
Comp_GBA_AoL_Anchored,0.07232944535326506,0.17902724775445752,0.12283063051062189,0.027809750617358464,0.010157157412298425,0.0,33
apathy_speed,0.07178700177705133,0.028663876170431635,0.023069499033199537,0.0,0.010676670463139425,0.008007213229287604,29
time_diff_phase3_vs_phase1,0.07131106392536372,0.07751372846218234,0.05337413388318533,0.0,0.005722384701166269,0.0,19
inter_sweet_victory,0.06613845289416487,0.07941296231856508,0.05499332361257927,0.0,0.021307468704797907,0.0,26
HighOrd_Score_x_PCAStar,0.06479485691373192,0.035895132342921736,0.02490279974557538,0.0,0.0069649342581002685,0.005722061243680407,15
hint_vs_skip_ratio,0.060830375165634415,0.08533923053096663,0.0615767384040742,0.0,0.008751250279842939,0.0,39
PCA_Duration,0.056529650208361995,0.08115590132274335,0.05783276565651853,0.0,0.010464787960106714,0.0,42
PCA_Dur_x_PCA_Hints,0.05039486787374399,0.07882694367602572,0.054547675317458744,0.0,0.000976962010267442,0.0,1
exploration_efficiency,0.04984432587474949,0.07598973105666627,0.05337507996706189,0.0,0.001161703207521598,0.0,27
Psych_Adaptability_Log,0.048545760523960736,0.01355233679551027,0.010339998923286483,0.0,0.005317003452272849,3.83882753669914e-07,50
hint_effectiveness,0.046562033282159604,0.022176347906403167,0.015935832583911336,0.04200410884950889,0.004771500950991972,7.254257554377237e-07,49
ratio_success_per_duration,0.044452881615564516,0.05734472557255982,0.04069351231324303,0.014845306247583956,0.003408743644580647,1.2824547893900906e-07,48
frustration_breakdown_ratio,0.043631628513416745,0.10910524825370727,0.08927612263655313,0.007347121584171612,0.0036657222783688177,0.0,1
Mutant_Ego_Death,0.04329904821475269,0.06801079999411029,0.04741694253420481,0.03536767380722594,0.002338761361901527,0.0,1
contemplation_index,0.043024429558008746,0.024962510097007423,0.016514897209386377,0.01712079200733596,0.018181001783138553,0.006733535433357111,1
stagnation_ratio,0.04074107743331203,0.12609383140003994,0.09261347497134029,0.012014688334746726,0.004516518221435721,0.0,1
engagement_persistence,0.03927063121556196,0.06829321378177892,0.04878673451806952,0.0025750062525258244,0.014343045731208943,1.548578591980272e-07,52
ratio_hint_per_star,0.03829610294126345,0.08149458015991044,0.058497349045333415,0.0025162213320997218,0.0051046597025027314,0.0,1
PCA_Performance_Star,0.03308747756340305,0.046451829476192724,0.03208140781785622,0.0,0.01017556776688365,0.0,34
Psych_Impulsive_Quit,0.0284653310829058,0.052014326654084266,0.03799759439686615,0.003578623242136203,0.01672155592283369,0.0,40
reckless_action_index,0.026735859370801852,0.031019096320463548,0.023040176756940436,0.003802399365851361,0.009400432292726014,0.0,20
time_diff_max_vs_avg,0.026146345541463067,0.0295948134643927,0.02060433226554394,0.05196399654187722,0.0102429958438046,0.0,1
Psych_Adaptability,0.023948339814522403,0.013434588822872373,0.010229185162119044,0.0,0.02275061820283984,0.134909454820398,9
keypad_dominance,0.018827019643015655,0.004850174293831117,0.0032562879259625623,0.0,0.01370472176984001,0.0,10
tuas_dominance,0.014793541586935754,0.008094703742472953,0.005469823899308955,0.0,0.012108095648843256,0.0,37
ratio_struggle_time,0.011618478988771566,0.009900338523896636,0.007187921122544701,0.006960359993025023,0.014951556990649581,0.0,43
starlv_x_redo,0.009604526274521494,0.0820431068904727,0.058884044953777734,0.019845655209446367,0.015321568949900473,0.0,1
hyper_curiosity_index,0.009242849856849315,0.07933165731470278,0.05578688312562908,0.0,0.035580989208742,0.007261379552594256,31
inter_hint_x_skip,0.00848150192950215,0.0011163710504772273,0.0009638145304614304,0.0,0.012249843182977081,0.0,1
Psych_Perfectionist_Drive,0.00783261092838424,0.08813447837527003,0.0620295135591925,0.004000580421628985,0.013984765949618014,0.0,21
time_diff_end_vs_start,0.0070801239822000815,0.0042337734828351075,0.0011695334055709784,0.0,0.009651300057873995,0.0,41
hesitation_penalty,0.003422417971581443,0.023355265246587226,0.01881367542020471,0.017759811942732462,0.012850458001000806,0.0035817359062944487,1
redo_conversion_rate,0.002237436295189729,0.005798451161080398,0.004864814717134848,0.021674761728142755,0.021469577808671002,0.010324036652746735,11
star_efficiency,0.0016954263510738123,0.0152202902673869,0.011746500993101266,0.003600339231752514,0.016375605719056108,0.16400184751834743,1
Psych_Learned_Helplessness,0.00043763385612203,0.06992540303716203,0.051462639497583555,0.0,0.020329196415592447,0.0,35
